label,slope,dem,fault_distance
1,87.02502,1104,50.0
0,81.01512,1222,50.0
1,85.751976,941,50.0
1,86.47313,1010,50.0
1,85.80918,889,50.0
1,84.958626,549,50.0
0,72.4516,774,50.0
1,85.92473,875,50.0
1,83.3244,1102,50.0
1,85.10339,699,50.0
1,85.71352,962,50.0
1,82.47121,983,50.0
0,57.688465,173,50.0
1,85.6142,641,50.0
1,86.399025,576,50.0
1,86.07568,828,50.0
0,83.66949,1175,50.0
0,83.30163,897,50.0
0,26.56505,798,50.0
0,84.61402,1374,50.0
0,83.66949,408,50.0
1,85.304825,960,50.0
0,65.90515,1412,50.0
0,87.70938,1791,50.0
0,64.12331,832,50.0
1,86.63063,803,50.0
1,86.071075,1239,50.0
1,87.543274,919,50.0
1,85.749054,870,50.0
1,86.63499,1454,50.0
1,86.494644,828,50.0
1,85.12117,706,50.0
0,74.206825,200,50.0
0,81.98995,777,50.0
1,86.071075,1138,50.0
1,87.00884,1392,50.0
0,48.189682,169,50.0
1,84.958626,1046,50.0
0,87.82377,1571,50.0
1,86.21516,917,50.0
0,82.519485,1099,50.0
0,48.189682,775,50.0
0,76.366974,919,50.0
0,83.66949,952,50.0
0,74.638596,156,50.0
1,86.38111,691,50.0
1,86.43924,830,50.0
0,54.73561,774,50.0
0,26.56505,787,50.0
0,84.85294,781,50.0
1,48.189682,770,50.0
1,86.0336,1548,50.0
1,85.26894,1091,50.0
0,57.688465,811,50.0
0,78.52107,815,50.0
0,82.551155,287,50.0
0,84.023766,1340,50.0
1,86.29319,923,50.0
0,65.90515,785,50.0
0,83.78232,814,50.0
0,79.857895,1095,50.0
0,69.62547,162,50.0
1,85.71352,957,50.0
1,86.151665,1198,50.0
0,82.88871,891,50.0
0,87.29278,1291,50.0
1,84.948845,819,50.0
1,85.64283,678,50.0
1,85.9778,1272,50.0
0,0.0,768,50.0
1,85.834175,1143,50.0
1,86.94576,407,50.0
1,85.07179,623,50.0
1,82.874985,706,50.0
0,84.063995,1027,50.0
1,78.74476,1231,50.0
1,85.55186,1414,50.0
0,77.54542,956,50.0
1,86.399025,799,50.0
1,60.982857,780,50.0
0,84.91414,338,50.0
1,48.189682,771,50.0
0,81.635,1156,50.0
1,86.60708,372,50.0
0,60.982857,157,50.0
0,68.198586,782,50.0
1,86.10976,997,50.0
0,69.62547,945,50.0
1,87.15966,1249,50.0
1,86.16462,1518,50.0
0,69.62547,784,50.0
0,54.73561,788,50.0
0,69.62547,192,50.0
0,35.26439,182,50.0
1,85.469185,846,50.0
0,79.0068,1016,50.0
1,85.30087,1761,50.0
1,86.43061,854,50.0
1,85.24047,566,50.0
0,87.72074,1357,50.0
1,85.04885,317,50.0
0,82.33774,413,50.0
0,57.688465,776,50.0
0,81.544395,967,50.0
0,84.61402,1298,50.0
1,86.51093,1175,50.0
1,86.49955,1517,50.0
0,26.56505,140,50.0
0,87.65683,602,50.0
1,86.762314,413,50.0
1,74.0546,797,50.0
0,64.7606,142,50.0
1,86.344475,598,50.0
0,84.625885,818,50.0
0,80.537674,1299,50.0
0,77.760445,885,50.0
1,85.695404,1420,50.0
0,84.69543,383,50.0
1,84.56578,1072,50.0
1,85.25274,1134,50.0
0,83.56048,713,50.0
0,60.982857,805,50.0
0,87.46765,1384,50.0
0,84.58403,923,50.0
0,82.04803,918,50.0
0,48.189682,785,50.0
1,85.88551,981,50.0
0,74.638596,1232,50.0
0,71.06817,797,50.0
0,78.030525,857,50.0
1,85.99991,1420,50.0
0,81.25383,153,50.0
0,84.88891,1128,50.0
0,84.55966,1117,50.0
1,87.034,1144,50.0
0,48.189682,771,50.0
0,80.30342,213,50.0
1,85.514534,984,50.0
0,57.688465,190,50.0
0,77.54542,1245,50.0
0,84.56578,815,50.0
0,83.3244,1162,50.0
0,87.28595,922,50.0
0,81.25383,947,50.0
1,85.396645,629,50.0
1,86.85509,1329,50.0
0,87.30254,1097,50.0
0,84.71802,493,50.0
1,83.66949,821,50.0
1,85.37042,1404,50.0
1,85.479774,903,50.0
0,60.982857,779,50.0
0,79.524315,251,50.0
0,81.98995,1203,50.0
0,83.8096,940,50.0
0,74.206825,246,50.0
0,57.688465,774,50.0
1,82.79088,437,50.0
1,85.25274,1009,50.0
0,87.51103,1573,50.0
0,83.56048,716,50.0
0,35.26439,778,50.0
0,54.73561,181,50.0
1,54.73561,791,50.0
0,83.30163,927,50.0
0,60.982857,852,50.0
0,82.53537,813,50.0
1,85.71352,1010,50.0
1,86.35558,1406,50.0
1,86.59512,1235,50.0
0,84.78948,1033,50.0
0,60.982857,780,50.0
0,48.189682,812,50.0
0,84.78948,1088,50.0
0,83.78232,619,50.0
1,84.948845,736,50.0
1,84.39959,2109,50.0
0,87.337715,926,50.0
1,85.6142,1720,50.0
0,82.33774,825,50.0
0,82.40536,1076,50.0
1,86.35374,850,50.0
0,84.88891,874,50.0
0,26.56505,771,50.0
0,88.13435,1341,50.0
0,74.0546,1711,50.0
1,84.98765,660,50.0
1,86.38111,1098,50.0
0,0.0,768,50.0
1,86.533356,748,50.0
1,87.25261,937,50.0
0,84.023766,519,50.0
0,78.74476,813,50.0
0,76.06791,806,50.0
0,83.550285,926,50.0
0,83.3244,942,50.0
1,87.05659,1243,50.0
0,84.60806,1030,50.0
0,83.30163,863,50.0
1,85.55186,1017,50.0
1,80.050865,960,50.0
1,86.933754,1667,50.0
0,84.32453,1166,50.0
0,48.189682,774,50.0
0,35.26439,163,50.0
0,26.56505,773,50.0
0,87.3934,957,50.0
0,76.06791,784,50.0
0,26.56505,1318,50.0
0,70.52878,405,50.0
0,83.466965,822,50.0
0,77.47119,837,50.0
0,83.69827,427,50.0
1,85.514534,1198,50.0
1,85.04885,853,50.0
1,86.65369,899,50.0
1,86.004776,1111,50.0
0,83.369255,928,50.0
0,45.0,811,50.0
0,60.982857,778,50.0
0,83.110664,954,50.0
0,83.30163,897,50.0
0,83.8096,1206,50.0
1,85.304825,1351,50.0
1,84.958626,1473,50.0
0,48.189682,783,50.0
1,85.7951,945,50.0
1,85.86413,444,50.0
0,35.26439,783,50.0
1,85.44058,744,50.0
0,48.189682,772,50.0
1,85.37042,1051,50.0
0,60.982857,795,50.0
0,76.366974,801,50.0
0,64.12331,793,50.0
1,85.68014,533,50.0
0,84.93406,1105,50.0
0,80.9311,822,50.0
0,84.91414,1204,50.0
0,0.0,164,50.0
0,82.92944,833,50.0
0,60.982857,459,50.0
0,84.79486,908,50.0
0,84.85294,818,50.0
1,86.02645,319,50.0
1,86.83113,956,50.0
1,78.90419,797,50.0
1,26.56505,773,50.0
0,45.0,780,50.0
0,81.82866,735,50.0
1,86.57541,1026,50.0
1,84.660995,1141,50.0
0,48.189682,800,50.0
0,48.189682,175,50.0
1,86.762314,1187,50.0
0,74.49864,825,50.0
0,60.982857,773,50.0
0,81.2792,276,50.0
1,85.94773,1228,50.0
0,83.550285,687,50.0
1,86.35374,648,50.0
0,45.0,152,50.0
1,86.55691,809,50.0
0,84.246376,1024,50.0
1,85.44058,485,50.0
1,85.6709,1010,50.0
0,84.91414,1047,50.0
1,86.33888,936,50.0
0,72.4516,807,50.0
1,86.55691,929,50.0
1,85.55186,975,50.0
1,60.982857,777,50.0
1,84.99244,905,50.0
0,83.085625,839,50.0
0,81.635,867,50.0
0,84.78948,911,50.0
1,84.61402,426,50.0
1,85.19042,1317,50.0
1,85.91697,1244,50.0
1,86.0072,1366,50.0
0,45.0,773,50.0
1,85.7951,753,50.0
0,35.26439,168,50.0
1,85.594795,1750,50.0
1,84.98765,911,50.0
1,86.47313,922,50.0
1,86.02645,1334,50.0
0,77.395615,955,50.0
0,54.73561,788,50.0
0,64.12331,800,50.0
0,45.0,770,50.0
1,85.59154,1108,50.0
0,26.56505,774,50.0
0,64.12331,774,50.0
0,82.40536,741,50.0
1,86.84198,949,50.0
1,85.24047,886,50.0
1,85.436966,1176,50.0
0,64.12331,775,50.0
0,48.189682,770,50.0
1,86.484764,967,50.0
1,86.67629,1022,50.0
0,77.54542,404,50.0
0,84.35902,793,50.0
0,82.94286,1350,50.0
0,83.66949,749,50.0
1,86.310524,891,50.0
0,35.26439,774,50.0
1,86.91604,917,50.0
0,80.60154,280,50.0
0,64.12331,775,50.0
1,85.116745,1531,50.0
1,85.751976,1208,50.0
0,35.26439,790,50.0
0,54.73561,774,50.0
0,68.198586,156,50.0
0,35.26439,768,50.0
0,82.874985,248,50.0
0,75.636696,376,50.0
0,80.050865,873,50.0
1,85.898705,1282,50.0
0,45.0,792,50.0
0,83.66949,943,50.0
0,35.26439,216,50.0
1,86.59361,416,50.0
0,74.0546,951,50.0
0,64.7606,785,50.0
1,86.399025,705,50.0
0,77.760445,267,50.0
0,57.688465,161,50.0
0,0.0,778,50.0
1,86.004776,866,50.0
1,86.79289,1177,50.0
1,87.20812,1094,50.0
1,85.695404,587,50.0
0,81.8078,895,50.0
0,81.635,388,50.0
0,82.79088,809,50.0
0,82.40536,582,50.0
0,87.26516,681,50.0
1,85.514534,1145,50.0
1,86.506065,626,50.0
1,87.24707,737,50.0
1,86.38111,843,50.0
0,75.28564,236,50.0
1,86.21516,474,50.0
1,85.78942,699,50.0
0,65.90515,778,50.0
0,84.11897,708,50.0
1,85.07179,577,50.0
0,87.276764,762,50.0
1,86.9587,1107,50.0
0,71.79923,917,50.0
0,83.14771,1412,50.0
0,84.67829,1221,50.0
1,0.0,790,50.0
1,86.59512,982,50.0
1,85.177666,1202,50.0
0,82.53537,316,50.0
1,85.27297,942,50.0
0,83.66949,901,50.0
0,54.73561,770,50.0
0,83.99099,730,50.0
0,68.198586,773,50.0
0,84.063995,1076,50.0
1,85.88286,929,50.0
1,85.03492,1161,50.0
1,86.55691,726,50.0
1,86.91939,1439,50.0
0,82.79088,1229,50.0
1,86.910446,1274,50.0
1,87.24707,807,50.0
0,84.063995,851,50.0
1,86.07568,517,50.0
1,85.04885,1059,50.0
0,56.309933,771,50.0
1,85.80918,1052,50.0
0,83.047554,343,50.0
1,87.20978,981,50.0
1,86.58758,1290,50.0
1,86.05715,1044,50.0
0,84.56578,851,50.0
1,85.7951,978,50.0
0,60.982857,171,50.0
0,56.309933,779,50.0
0,87.34843,849,50.0
0,84.85294,1089,50.0
0,81.635,919,50.0
0,35.26439,792,50.0
0,83.3244,952,50.0
0,68.198586,1113,50.0
0,45.0,770,50.0
0,87.7368,747,50.0
0,81.89028,1256,50.0
1,85.63017,528,50.0
1,86.219284,979,50.0
1,85.15617,1114,50.0
0,84.289406,986,50.0
0,81.95053,851,50.0
0,81.069855,552,50.0
0,87.40345,888,50.0
0,82.9958,854,50.0
0,57.688465,797,50.0
1,86.60708,1351,50.0
1,86.24575,1089,50.0
0,35.26439,778,50.0
1,85.834175,884,50.0
0,79.34469,918,50.0
0,0.0,768,50.0
0,88.1713,689,50.0
1,86.399025,1862,50.0
0,0.0,768,50.0
0,87.27446,962,50.0
0,48.189682,813,50.0
0,26.56505,771,50.0
0,84.45883,927,50.0
0,87.57701,1127,50.0
1,85.37042,1379,50.0
0,83.29016,1581,50.0
0,76.06791,332,50.0
0,57.688465,768,50.0
1,82.70372,425,50.0
0,88.097435,766,50.0
0,64.12331,808,50.0
0,84.063995,1164,50.0
1,86.39725,1115,50.0
0,54.73561,791,50.0
1,85.45853,647,50.0
0,48.189682,787,50.0
0,0.0,771,50.0
0,80.30342,1026,50.0
0,83.369255,1311,50.0
1,86.31435,1092,50.0
0,26.56505,770,50.0
1,87.01291,1193,50.0
0,83.8096,666,50.0
0,80.9311,564,50.0
0,82.42198,1141,50.0
1,85.27699,482,50.0
0,35.26439,772,50.0
1,85.85332,923,50.0
0,57.688465,177,50.0
0,87.87196,1331,50.0
0,48.189682,777,50.0
0,69.62547,780,50.0
1,85.469185,951,50.0
1,85.9778,376,50.0
0,54.73561,828,50.0
0,68.58328,815,50.0
1,87.02502,480,50.0
0,84.93406,966,50.0
0,0.0,781,50.0
1,85.45853,1231,50.0
0,63.434948,791,50.0
1,84.997215,544,50.0
1,85.93755,665,50.0
0,83.745384,1213,50.0
1,82.53537,277,50.0
1,85.04885,1123,50.0
1,85.6709,864,50.0
0,0.0,768,50.0
1,85.479774,603,50.0
1,86.82017,1565,50.0
0,56.309933,784,50.0
1,0.0,822,50.0
0,35.26439,771,50.0
0,83.78232,1485,50.0
0,87.61457,1244,50.0
1,85.88551,1544,50.0
0,64.12331,799,50.0
0,0.0,774,50.0
0,84.45883,1047,50.0
1,85.751976,360,50.0
0,56.309933,321,50.0
0,83.79145,1055,50.0
0,84.39959,746,50.0
0,84.8109,321,50.0
1,87.08057,1094,50.0
0,87.632965,1438,50.0
0,79.155495,214,50.0
1,88.32129,942,50.0
0,65.90515,804,50.0
1,85.81198,1075,50.0
0,60.982857,848,50.0
0,35.26439,776,50.0
1,85.15617,1325,50.0
0,54.73561,784,50.0
1,86.004776,550,50.0
1,86.72283,1068,50.0
0,63.434948,768,50.0
1,86.071075,849,50.0
0,82.40536,1267,50.0
0,76.06791,1054,50.0
1,86.905945,366,50.0
1,85.37042,282,50.0
1,85.5384,638,50.0
0,60.982857,784,50.0
1,35.26439,775,50.0
0,71.79923,850,50.0
1,86.064125,1232,50.0
1,85.9778,1220,50.0
0,81.01512,226,50.0
1,84.98765,972,50.0
0,82.285835,548,50.0
0,0.0,668,50.0
0,87.30254,986,50.0
0,82.285835,345,50.0
1,82.47121,299,50.0
0,83.110664,1350,50.0
0,83.466965,859,50.0
1,85.7951,896,50.0
1,72.4516,1302,50.0
0,82.71847,583,50.0
1,0.0,768,50.0
0,81.8078,754,50.0
0,84.063995,1416,50.0
0,87.61818,865,50.0
1,85.436966,1352,50.0
1,86.98825,672,50.0
0,84.67829,882,50.0
0,83.745384,827,50.0
1,86.65369,1446,50.0
1,85.86413,1039,50.0
0,83.369255,857,50.0
1,85.30087,1322,50.0
0,26.56505,160,50.0
0,60.982857,788,50.0
0,60.982857,773,50.0
1,85.91697,951,50.0
0,84.20236,893,50.0
0,82.519485,268,50.0
0,45.0,149,50.0
0,80.537674,931,50.0
0,83.79145,838,50.0
1,85.53501,1671,50.0
0,81.95053,592,50.0
0,84.087746,1030,50.0
0,35.26439,161,50.0
0,45.0,786,50.0
1,86.064125,318,50.0
0,83.047554,1033,50.0
0,88.82386,1342,50.0
0,81.2792,974,50.0
0,87.72074,1200,50.0
0,26.56505,800,50.0
1,83.085625,592,50.0
1,87.05172,1491,50.0
0,82.42198,951,50.0
1,85.652245,781,50.0
0,84.8109,795,50.0
0,48.189682,778,50.0
1,85.56852,1143,50.0
1,86.762314,820,50.0
1,84.20236,781,50.0
0,87.40345,417,50.0
0,81.82866,802,50.0
1,86.75062,1218,50.0
0,82.9958,1204,50.0
1,85.08541,1118,50.0
0,78.69006,833,50.0
1,85.6142,929,50.0
0,83.39135,745,50.0
0,63.434948,812,50.0
0,84.20236,1365,50.0
0,82.79088,453,50.0
0,57.688465,799,50.0
0,78.52107,934,50.0
0,35.26439,780,50.0
1,80.60154,935,50.0
0,84.78948,429,50.0
1,85.42608,1096,50.0
1,85.27297,261,50.0
1,85.7951,462,50.0
0,45.0,775,50.0
0,26.56505,777,50.0
0,73.398445,195,50.0
0,35.26439,774,50.0
1,86.570816,1016,50.0
1,85.44058,974,50.0
0,87.29805,1417,50.0
0,26.56505,822,50.0
0,84.063995,1075,50.0
0,72.4516,1313,50.0
1,87.07962,992,50.0
0,54.73561,809,50.0
0,78.09531,1254,50.0
0,80.9311,878,50.0
0,84.45883,1062,50.0
0,35.26439,770,50.0
1,86.484764,1229,50.0
0,80.56977,780,50.0
0,84.32453,537,50.0
1,85.95531,445,50.0
0,80.81531,881,50.0
0,82.10485,892,50.0
1,86.16462,1141,50.0
1,86.70254,528,50.0
0,87.434875,1224,50.0
1,74.206825,195,50.0
0,56.309933,206,50.0
0,78.52107,794,50.0
1,86.53018,1236,50.0
0,57.688465,782,50.0
0,48.189682,803,50.0
0,80.9311,1092,50.0
0,64.12331,832,50.0
1,87.23668,1636,50.0
1,71.79923,842,50.0
0,68.198586,158,50.0
0,79.0068,238,50.0
0,82.551155,849,50.0
0,84.32453,825,50.0
1,86.13638,959,50.0
1,84.98765,353,50.0
1,86.08257,889,50.0
1,85.04885,822,50.0
0,57.688465,809,50.0
1,86.18169,708,50.0
1,86.44609,931,50.0
0,87.28595,1160,50.0
1,85.19042,1122,50.0
0,48.189682,772,50.0
0,84.56578,835,50.0
1,86.55691,703,50.0
1,86.02645,923,50.0
1,85.737305,1596,50.0
0,87.55671,1200,50.0
0,83.8096,956,50.0
0,48.189682,773,50.0
0,81.35399,1254,50.0
0,83.98271,424,50.0
0,57.688465,772,50.0
1,86.55691,916,50.0
1,86.48642,1563,50.0
1,85.64283,835,50.0
0,81.52128,552,50.0
0,57.688465,801,50.0
0,80.69496,997,50.0
0,83.79145,329,50.0
0,64.12331,862,50.0
1,86.07568,1052,50.0
1,85.91697,1202,50.0
0,64.12331,948,50.0
0,73.398445,1029,50.0
1,86.23767,514,50.0
0,26.56505,783,50.0
0,87.565544,1279,50.0
1,86.80662,491,50.0
1,86.82627,796,50.0
1,85.03492,828,50.0
0,83.369255,1006,50.0
1,85.10339,919,50.0
1,26.56505,779,50.0
0,54.73561,779,50.0
0,81.069855,257,50.0
0,68.198586,291,50.0
1,86.63063,983,50.0
0,60.982857,192,50.0
0,48.189682,193,50.0
0,77.760445,1053,50.0
0,82.04803,1105,50.0
1,85.91697,1145,50.0
0,74.49864,938,50.0
0,83.94925,886,50.0
0,83.86309,1057,50.0
1,57.688465,777,50.0
1,85.436966,1020,50.0
1,85.737305,1171,50.0
0,78.69006,541,50.0
0,75.28564,877,50.0
1,86.12535,1482,50.0
1,81.01512,875,50.0
1,85.42608,472,50.0
0,26.56505,802,50.0
1,85.59154,795,50.0
0,83.745384,567,50.0
0,83.66949,998,50.0
0,35.26439,781,50.0
1,84.98765,1007,50.0
0,57.688465,782,50.0
0,70.52878,158,50.0
0,77.54542,929,50.0
0,83.477554,856,50.0
0,26.56505,229,50.0
1,85.99991,1161,50.0
0,83.745384,1086,50.0
1,85.514534,1007,50.0
0,68.198586,653,50.0
0,71.06817,770,50.0
0,0.0,0,0.0
0,45.0,773,50.0
1,81.25383,793,50.0
1,85.436966,856,50.0
1,85.03492,812,50.0
0,87.93475,900,50.0
0,65.90515,771,50.0
1,85.94773,1055,50.0
0,69.62547,1736,50.0
0,45.0,179,50.0
1,86.70934,661,50.0
0,84.11897,871,50.0
0,45.0,791,50.0
1,87.23427,1070,50.0
0,87.61818,1691,50.0
1,85.834175,455,50.0
1,85.19042,1102,50.0
1,86.494644,863,50.0
1,86.55691,1336,50.0
0,26.56505,768,50.0
0,64.12331,181,50.0
0,88.138054,1134,50.0
1,85.749054,1228,50.0
1,85.23636,943,50.0
0,78.52107,933,50.0
0,57.688465,166,50.0
1,86.58607,448,50.0
1,86.65369,1195,50.0
0,83.33571,327,50.0
1,85.19042,1055,50.0
1,86.38111,691,50.0
0,74.0546,958,50.0
1,85.6709,1005,50.0
0,26.56505,174,50.0
0,84.35217,562,50.0
1,86.44609,1204,50.0
0,87.8496,983,50.0
1,86.18592,1377,50.0
0,48.189682,776,50.0
1,86.82627,1339,50.0
0,73.398445,798,50.0
1,85.91697,640,50.0
1,81.82866,1348,50.0
1,87.10581,1007,50.0
1,86.70254,1127,50.0
0,84.45234,1104,50.0
1,87.02401,1715,50.0
0,26.56505,806,50.0
1,85.63017,757,50.0
1,85.80918,1437,50.0
0,65.90515,1166,50.0
1,86.85509,1502,50.0
0,84.55966,965,50.0
0,71.79923,995,50.0
0,73.398445,141,50.0
1,84.997215,989,50.0
1,86.97569,1324,50.0
0,68.58328,843,50.0
1,86.13638,746,50.0
0,82.10485,976,50.0
0,60.982857,171,50.0
0,26.56505,779,50.0
0,87.31957,1141,50.0
1,86.88659,1131,50.0
0,84.20236,513,50.0
0,45.0,774,50.0
0,84.26801,1589,50.0
1,85.03492,962,50.0
0,45.0,800,50.0
1,85.91438,1287,50.0
0,84.625885,878,50.0
1,85.7951,1178,50.0
1,85.94773,1023,50.0
0,83.59076,456,50.0
1,86.41843,942,50.0
0,84.43273,845,50.0
1,87.02401,755,50.0
1,85.88551,1055,50.0
0,83.14771,331,50.0
1,85.52481,867,50.0
0,83.30163,589,50.0
0,35.26439,786,50.0
1,84.88891,1161,50.0
0,82.04803,1189,50.0
1,86.40435,319,50.0
1,86.54284,1544,50.0
1,85.55186,1602,50.0
0,87.882164,1423,50.0
0,75.28564,850,50.0
0,82.92944,613,50.0
1,84.997215,1123,50.0
0,26.56505,792,50.0
0,64.7606,779,50.0
1,64.7606,778,50.0
0,83.550285,911,50.0
0,79.857895,1242,50.0
0,82.70372,850,50.0
0,54.73561,797,50.0
0,26.56505,799,50.0
0,83.88933,921,50.0
0,84.65519,1327,50.0
1,86.25978,477,50.0
0,83.8096,310,50.0
1,86.762314,605,50.0
0,83.369255,619,50.0
1,85.45853,719,50.0
0,84.65519,925,50.0
1,86.99344,755,50.0
1,86.23767,993,50.0
0,26.56505,786,50.0
0,84.43273,728,50.0
0,68.58328,777,50.0
1,85.737305,1405,50.0
0,82.04803,785,50.0
1,84.99244,1261,50.0
0,35.26439,775,50.0
1,86.61744,864,50.0
1,82.88871,765,50.0
1,84.958626,970,50.0
0,84.67829,978,50.0
0,87.92564,879,50.0
0,81.544395,1194,50.0
1,85.19042,1178,50.0
0,88.313126,1635,50.0
1,85.469185,1214,50.0
1,86.93595,1347,50.0
1,86.03597,822,50.0
0,83.69827,1151,50.0
0,82.551155,742,50.0
1,83.56048,867,50.0
0,48.189682,812,50.0
1,86.344475,529,50.0
0,35.26439,766,50.0
0,60.982857,185,50.0
0,84.65519,823,50.0
0,84.58403,330,50.0
1,83.92379,893,50.0
1,86.72818,1553,50.0
0,80.9311,1181,50.0
0,26.56505,783,50.0
1,85.898705,1156,50.0
1,85.98027,792,50.0
0,54.73561,768,50.0
0,84.45883,754,50.0
1,79.155495,1250,50.0
0,88.36359,1188,50.0
0,26.56505,151,50.0
1,86.48145,698,50.0
0,0.0,768,50.0
0,84.35902,1034,50.0
0,82.04803,908,50.0
1,84.625885,460,50.0
0,83.92379,818,50.0
0,82.10485,802,50.0
0,84.8109,980,50.0
0,82.71847,416,50.0
1,86.44609,1319,50.0
0,35.26439,769,50.0
1,85.10339,946,50.0
1,85.63017,1084,50.0
0,54.73561,770,50.0
0,45.0,780,50.0
0,82.9958,894,50.0
1,85.42608,834,50.0
0,79.480255,895,50.0
0,77.54542,1619,50.0
1,87.033005,734,50.0
1,86.42541,405,50.0
1,86.24575,1706,50.0
1,87.07962,1354,50.0
1,26.56505,219,50.0
0,83.99924,1191,50.0
0,76.06791,164,50.0
1,87.065285,1467,50.0
0,45.0,183,50.0
1,86.004776,942,50.0
0,88.17986,1183,50.0
0,57.688465,220,50.0
0,82.874985,1139,50.0
1,85.25274,1702,50.0
1,83.94925,1201,50.0
1,86.29319,1143,50.0
0,71.06817,526,50.0
0,81.8078,1450,50.0
0,64.7606,845,50.0
1,86.93595,1039,50.0
0,82.9958,484,50.0
1,35.26439,819,50.0
0,82.88871,776,50.0
0,35.26439,771,50.0
1,85.396645,842,50.0
0,84.35902,920,50.0
0,84.70676,1020,50.0
0,57.688465,789,50.0
0,87.634476,931,50.0
0,88.152626,1678,50.0
1,86.776436,680,50.0
0,81.95053,780,50.0
1,86.54284,1119,50.0
0,81.95053,913,50.0
0,48.189682,792,50.0
1,86.18592,1496,50.0
1,86.59361,1372,50.0
0,87.89542,1343,50.0
0,78.90419,231,50.0
0,83.085625,1436,50.0
0,84.31756,1059,50.0
0,80.050865,266,50.0
1,86.321945,778,50.0
1,86.05715,903,50.0
0,60.982857,165,50.0
1,86.82505,1080,50.0
0,83.69827,812,50.0
0,82.10485,293,50.0
1,86.88198,954,50.0
1,69.62547,786,50.0
1,86.95332,1151,50.0
1,83.466965,791,50.0
0,84.05602,1132,50.0
0,84.65519,1068,50.0
1,85.04885,691,50.0
1,86.004776,1154,50.0
1,85.15617,421,50.0
1,85.24047,1309,50.0
1,26.56505,772,50.0
1,86.31625,637,50.0
1,85.99991,1157,50.0
0,83.29016,868,50.0
1,86.85509,616,50.0
1,86.10976,1013,50.0
0,26.56505,782,50.0
1,85.469185,1086,50.0
0,81.82866,1312,50.0
1,86.9587,1724,50.0
0,35.26439,776,50.0
0,87.98517,1691,50.0
0,84.660995,824,50.0
0,72.65393,944,50.0
0,82.10485,1047,50.0
1,85.6709,592,50.0
0,87.53818,566,50.0
0,82.67396,968,50.0
0,87.87196,1437,50.0
1,85.78942,769,50.0
1,86.43924,1189,50.0
0,81.069855,1418,50.0
0,87.337715,1119,50.0
0,74.638596,1431,50.0
0,72.65393,893,50.0
0,60.982857,769,50.0
1,86.484764,976,50.0
1,86.82505,733,50.0
1,68.198586,788,50.0
0,87.671875,1315,50.0
0,81.82866,864,50.0
0,83.466965,925,50.0
0,82.33774,350,50.0
0,77.54542,348,50.0
1,86.19644,840,50.0
1,86.151665,1150,50.0
1,63.434948,778,50.0
1,86.66927,1324,50.0
0,48.189682,156,50.0
1,85.78942,1331,50.0
1,87.00374,1337,50.0
0,88.19101,1151,50.0
1,85.77514,999,50.0
0,83.110664,1044,50.0
0,35.26439,797,50.0
1,56.309933,778,50.0
0,64.12331,1656,50.0
0,35.26439,771,50.0
1,85.85332,575,50.0
0,79.34469,684,50.0
1,85.03492,1459,50.0
0,48.189682,773,50.0
0,74.49864,251,50.0
1,87.156166,1400,50.0
1,85.63017,1307,50.0
0,83.30163,854,50.0
0,83.86309,1302,50.0
0,87.337715,1568,50.0
0,87.869385,791,50.0
0,48.189682,180,50.0
0,74.206825,1052,50.0
0,71.79923,681,50.0
0,35.26439,767,50.0
0,82.519485,1069,50.0
1,85.479774,807,50.0
1,86.24374,914,50.0
0,81.123604,511,50.0
1,84.023766,1338,50.0
1,87.07962,580,50.0
1,86.32573,426,50.0
0,84.50995,884,50.0
1,85.396645,1055,50.0
0,83.30163,1512,50.0
1,85.396645,1231,50.0
0,60.982857,188,50.0
0,83.30163,859,50.0
1,86.55691,1176,50.0
0,71.79923,788,50.0
1,86.734825,1405,50.0
1,85.10339,380,50.0
1,87.21965,942,50.0
0,63.434948,771,50.0
0,84.18747,803,50.0
1,86.42366,669,50.0
1,26.56505,184,50.0
0,84.71802,820,50.0
0,84.35902,851,50.0
0,82.42198,757,50.0
1,85.098915,1361,50.0
1,86.064125,1577,50.0
0,64.7606,801,50.0
1,85.751976,685,50.0
1,86.785324,1466,50.0
0,83.745384,855,50.0
0,48.189682,179,50.0
0,84.31756,1018,50.0
0,56.309933,772,50.0
0,82.551155,280,50.0
1,86.66927,445,50.0
0,80.69496,202,50.0
1,85.834175,399,50.0
1,86.344475,1106,50.0
0,87.896484,845,50.0
1,86.35558,1671,50.0
1,87.09747,1457,50.0
1,85.23636,548,50.0
0,84.45883,1622,50.0
1,86.58607,1023,50.0
1,87.137596,582,50.0
0,82.40536,1145,50.0
0,26.56505,809,50.0
1,86.147316,683,50.0
0,80.60154,252,50.0
0,35.26439,770,50.0
1,86.219284,1170,50.0
0,77.54542,862,50.0
0,80.30342,951,50.0
0,76.82529,1000,50.0
1,84.99244,879,50.0
0,84.8109,1081,50.0
0,83.3244,457,50.0
1,85.63017,1134,50.0
1,85.098915,1000,50.0
0,48.189682,786,50.0
1,54.73561,771,50.0
1,85.04885,958,50.0
1,85.751976,1068,50.0
0,84.88891,702,50.0
0,48.189682,777,50.0
1,85.20728,925,50.0
0,35.26439,786,50.0
1,86.19434,1188,50.0
0,82.47121,902,50.0
1,87.02401,1299,50.0
0,80.050865,828,50.0
1,87.14116,560,50.0
1,86.545975,1097,50.0
1,85.99991,587,50.0
1,84.99244,965,50.0
1,87.180374,557,50.0
