slope,elevation,fault_distance,aspect,curvature,twi,lithology,label
86.42540740966797,1174.0,50.0,38.65980825409009,-3.0,0.06031523940123409,3.0,0
82.33773803710938,909.0,50.0,160.3461759419467,3.0,0.12609142817693275,2.0,0
84.58403015136719,743.0,50.0,185.4403320310055,7.0,0.09039416641283979,2.0,0
86.00477600097656,998.0,50.0,245.22485943116806,4.0,0.06726096011654373,2.0,0
86.12535095214844,554.0,50.0,241.69924423399362,-6.0,0.0652766348572485,1.0,0
87.46517944335938,307.0,50.0,264.92039213998544,13.0,0.0429216755693326,1.0,0
78.57823944091797,858.0,50.0,225.0,0.0,0.18392318838751903,2.0,0
85.0488510131836,976.0,50.0,265.0302592718897,3.0,0.08287762827056273,2.0,0
83.08562469482422,262.0,50.0,14.036243467926479,2.0,0.11431491451715126,1.0,0
81.52127838134766,219.0,50.0,296.565051177078,-6.0,0.13883556668132396,1.0,0
83.99923706054688,244.0,50.0,176.98721249581666,-10.0,0.09978466610230635,1.0,0
82.47120666503906,472.0,50.0,172.40535663140858,-11.0,0.12399689138294519,1.0,0
83.39134979248047,814.0,50.0,169.9920201985587,4.0,0.10947072367542293,2.0,0
84.24637603759766,1097.0,50.0,49.08561677997488,4.0,0.09582472085933995,2.0,0
48.18968200683594,781.0,50.0,243.43494882292202,-1.0,0.6388816388300651,2.0,0
87.1058120727539,1254.0,50.0,286.1443387802835,-9.0,0.048976225145041595,3.0,0
76.06790924072266,813.0,50.0,97.1250163489018,7.0,0.22152317482877487,2.0,0
85.9169692993164,857.0,50.0,2.0454084888872277,3.0,0.06870714005893794,2.0,0
86.71340942382812,946.0,50.0,50.826342029555775,11.0,0.055532024393800394,2.0,0
82.99579620361328,1351.0,50.0,42.510447078000844,-7.0,0.11573382649061754,3.0,0
69.62547302246094,166.0,50.0,68.19859051364818,3.0,0.31577193802795256,1.0,0
85.78942108154297,509.0,50.0,83.6598082540901,-6.0,0.0707992391461941,1.0,0
57.6884651184082,782.0,50.0,198.434948822922,-4.0,0.4900468046025137,2.0,0
85.19042205810547,1047.0,50.0,14.620873988631656,1.0,0.08057994192776555,2.0,0
86.65083312988281,1570.0,50.0,20.556045219583467,20.0,0.05657530381120463,3.0,0
86.26969909667969,396.0,50.0,289.02560603756865,1.0,0.06289272722044147,1.0,0
85.48328399658203,1053.0,50.0,99.09027692082232,5.0,0.07580806474441354,2.0,0
87.18037414550781,759.0,50.0,99.92624550665171,3.0,0.0477214219493927,2.0,0
85.3817138671875,1044.0,50.0,316.6365770416167,3.0,0.07746600440199998,2.0,0
86.11199188232422,1147.0,50.0,350.2175929681927,10.0,0.06549723471910102,2.0,0
85.96033477783203,472.0,50.0,312.1375947738882,2.0,0.06799339023009178,1.0,0
83.59075927734375,1461.0,50.0,38.15722658736906,3.0,0.10630206859922144,3.0,0
85.2729721069336,1104.0,50.0,60.25511870305778,13.0,0.07923751456121966,2.0,0
84.67829132080078,1232.0,50.0,117.75854060106003,-7.0,0.08887436276192501,3.0,0
85.8091812133789,1035.0,50.0,151.55707137563667,3.0,0.07047453992615883,2.0,0
87.27368927001953,1372.0,50.0,-0.0,6.0,0.046152691429560105,3.0,0
85.8424072265625,1347.0,50.0,70.90650799951439,-3.0,0.06992983615327843,3.0,0
76.06790924072266,711.0,50.0,97.1250163489018,3.0,0.22152317482877487,2.0,0
86.53335571289062,1681.0,50.0,271.7357045889284,2.0,0.05852511313677956,3.0,0
80.56977081298828,1238.0,50.0,274.76364169072616,11.0,0.15354971384361032,3.0,0
84.31755828857422,810.0,50.0,264.28940686250036,0.0,0.09468284144074637,2.0,0
78.57823944091797,1011.0,50.0,45.0,4.0,0.18392318838751903,2.0,0
85.37042236328125,1109.0,50.0,121.75948008481281,0.0,0.07764943523462882,2.0,0
82.47120666503906,1204.0,50.0,7.594643368591445,1.0,0.12399689138294519,3.0,0
87.15352630615234,1421.0,50.0,55.12467165539782,-18.0,0.04817590313550765,3.0,0
85.6012954711914,1848.0,50.0,112.61986494804043,4.0,0.07387926319279835,4.0,0
85.25273895263672,1100.0,50.0,318.3664606634298,22.0,0.07956521361997451,2.0,0
84.76780700683594,698.0,50.0,164.05460409907712,-3.0,0.0874276820923718,2.0,0
73.39844512939453,207.0,50.0,333.434948822922,-1.0,0.26087086322858655,1.0,0
84.99243927001953,1266.0,50.0,118.81079374297306,-23.0,0.08379293264761688,3.0,0
84.62588500976562,984.0,50.0,48.81407483429036,-4.0,0.08971899995905717,2.0,0
87.45015716552734,1260.0,50.0,78.43986920578224,-9.0,0.04317938657086175,3.0,0
84.81089782714844,1232.0,50.0,50.527540151656176,3.0,0.08673286238706615,3.0,0
83.30162811279297,919.0,50.0,176.63353933657018,6.0,0.11089478725396637,2.0,0
87.11316680908203,1395.0,50.0,123.6900675259798,3.0,0.04885294030703219,3.0,0
86.8819808959961,961.0,50.0,330.6422464572087,-4.0,0.05272152818936489,2.0,0
83.94924926757812,1185.0,50.0,302.0053832080835,4.0,0.10058365569763934,3.0,0
87.03399658203125,1057.0,50.0,253.44292862436333,4.0,0.05017801697959645,2.0,0
82.71846771240234,852.0,50.0,206.565051177078,3.0,0.12010885936482173,2.0,0
84.0877456665039,393.0,50.0,111.25050550713325,7.0,0.09836753002396438,1.0,0
84.3521728515625,846.0,50.0,261.46923439005184,11.0,0.09412655930253057,2.0,0
84.61402130126953,1350.0,50.0,188.13010235415598,-12.0,0.08991115630730018,3.0,0
75.28563690185547,957.0,50.0,156.80140948635182,2.0,0.23311307892220065,2.0,0
85.86412811279297,1385.0,50.0,49.398705354995535,-7.0,0.069573360300422,3.0,0
85.14314270019531,1449.0,50.0,282.2647737278924,2.0,0.08134653235895202,3.0,0
84.78948211669922,1126.0,50.0,223.1523897340054,5.0,0.08707885429207575,2.0,0
86.65654754638672,1182.0,50.0,353.2901631922431,-18.0,0.05647745072963768,3.0,0
86.91938781738281,1235.0,50.0,66.19405648154229,-21.0,0.0520955898520745,3.0,0
85.46918487548828,1180.0,50.0,213.69006752597977,-1.0,0.07603767204844997,3.0,0
87.05658721923828,825.0,50.0,107.96913974015702,5.0,0.04980042685502993,2.0,0
86.38111114501953,521.0,50.0,214.69515353123398,-10.0,0.061050064225037115,1.0,0
87.18037414550781,1299.0,50.0,322.00126755749534,11.0,0.0477214219493927,3.0,0
86.37568664550781,1171.0,50.0,280.95406264339834,-3.0,0.061140953368565246,3.0,0
85.42607879638672,1325.0,50.0,180.0,-1.0,0.07674233031387308,3.0,0
80.05086517333984,369.0,50.0,217.87498365109818,4.0,0.16151658809242775,1.0,0
85.8091812133789,1614.0,50.0,278.42696902148066,-9.0,0.07047453992615883,3.0,0
83.80960083007812,1076.0,50.0,257.4711922908485,8.0,0.10281348141639117,2.0,0
84.55966186523438,915.0,50.0,270.0,11.0,0.09078859868924335,2.0,0
82.04802703857422,442.0,50.0,24.77514056883192,3.0,0.1306260610411339,1.0,0
87.55058288574219,1456.0,50.0,318.4682292589172,8.0,0.04147705848296922,3.0,0
85.0488510131836,1675.0,50.0,197.65012421993012,-3.0,0.08287762827056273,3.0,0
83.46696472167969,1326.0,50.0,13.240519915187205,11.0,0.10826946118363633,3.0,0
78.90419006347656,559.0,50.0,78.69006752597979,-4.0,0.17898829711972186,1.0,0
87.53874206542969,786.0,50.0,278.65254179111474,13.0,0.041680374728980535,2.0,0
78.6900634765625,975.0,50.0,53.13010235415598,6.0,0.18223143863181776,2.0,0
84.02376556396484,977.0,50.0,6.009005957494525,11.0,0.09939303861010579,2.0,0
87.27676391601562,1305.0,50.0,92.72631099390628,-10.0,0.04610365079001435,3.0,0
86.63933563232422,1601.0,50.0,356.6335393365702,-4.0,0.05676431152230842,3.0,0
86.3086166381836,1153.0,50.0,270.0,5.0,0.062247766337797786,2.0,0
80.56977081298828,964.0,50.0,228.36646066342982,3.0,0.15354971384361032,2.0,0
81.54439544677734,1246.0,50.0,221.98721249581664,-1.0,0.1384756818363664,3.0,0
82.33773803710938,931.0,50.0,340.3461759419467,1.0,0.12609142817693275,2.0,0
86.53810119628906,1064.0,50.0,183.46822925891712,5.0,0.058448910012007076,2.0,0
84.0877456665039,907.0,50.0,68.74949449286676,1.0,0.09836753002396438,2.0,0
26.56505012512207,783.0,50.0,180.0,3.0,1.098568659019921,2.0,0
83.2901611328125,470.0,50.0,208.07248693585294,7.0,0.11107586336040792,1.0,0
81.2791976928711,689.0,50.0,327.5288077091515,10.0,0.14259264399036592,2.0,0
82.929443359375,1307.0,50.0,97.1250163489018,-18.0,0.11678212359343378,3.0,0
83.19619750976562,1078.0,50.0,287.35402463626133,5.0,0.11256512655760834,2.0,0
86.44609069824219,1391.0,50.0,323.84181456019166,-9.0,0.05997445108512317,3.0,0
87.47504425048828,1433.0,50.0,345.96375653207355,13.0,0.04275571746893963,3.0,0
86.85508728027344,1237.0,50.0,285.94539590092285,-17.0,0.0531701640064056,3.0,0
85.44058227539062,1123.0,50.0,94.57392125990086,1.0,0.07650520381654449,2.0,0
83.66948699951172,999.0,50.0,93.17983011986423,5.0,0.10504788621315352,2.0,0
85.64282989501953,1008.0,50.0,72.25532837494306,-11.0,0.07319962194400696,2.0,0
84.85294342041016,942.0,50.0,82.23483398157467,-5.0,0.08605279152703937,2.0,0
87.4212646484375,1096.0,50.0,324.16234704572173,4.0,0.043667947717185615,2.0,0
83.86309051513672,687.0,50.0,306.25383773744477,10.0,0.10196091285328003,2.0,0
86.42540740966797,902.0,50.0,308.6598082540901,11.0,0.06031523940123409,2.0,0
85.83417510986328,1087.0,50.0,100.4914770123316,4.0,0.0700658504185807,2.0,0
80.93109893798828,284.0,50.0,28.610459665965216,-5.0,0.14797796845283417,1.0,0
87.22291564941406,872.0,50.0,104.03624346792648,4.0,0.04701021187665189,2.0,0
84.52874755859375,283.0,50.0,196.6992442339936,0.0,0.09128596557246452,1.0,0
87.11316680908203,1810.0,50.0,326.30993247402023,5.0,0.04885294030703219,4.0,0
82.79087829589844,1028.0,50.0,18.43494882292201,2.0,0.1189675005351616,2.0,0
87.02501678466797,1085.0,50.0,24.567171320601314,15.0,0.05032814738582683,2.0,0
86.88658905029297,908.0,50.0,337.6198649480404,18.0,0.05264337791330546,2.0,0
86.19644165039062,1031.0,50.0,195.42216131873866,1.0,0.06410361698472151,2.0,0
86.4847640991211,1399.0,50.0,227.48955292199915,6.0,0.05933265611289964,3.0,0
85.86412811279297,953.0,50.0,192.52880770915152,-5.0,0.069573360300422,2.0,0
85.24456787109375,1644.0,50.0,106.92751306414705,0.0,0.07969820379170782,3.0,0
83.11066436767578,526.0,50.0,295.01689347810003,4.0,0.11391859139243483,1.0,0
85.85331726074219,781.0,50.0,133.53119928561418,17.0,0.06974969974438772,2.0,0
85.1033935546875,817.0,50.0,99.86580694308438,3.0,0.08199333741110179,2.0,0
87.25890350341797,1118.0,50.0,132.08916217383225,-11.0,0.04640421185926571,2.0,0
86.65654754638672,979.0,50.0,173.29016319224309,2.0,0.05647745072963768,2.0,0
54.73561096191406,177.0,50.0,225.0,2.0,0.5347630096048812,1.0,0
79.34468841552734,174.0,50.0,131.18592516570965,-13.0,0.1722972799021049,1.0,0
85.83417510986328,1374.0,50.0,146.88865803962798,8.0,0.0700658504185807,3.0,0
86.33888244628906,740.0,50.0,82.64762064010765,3.0,0.06174813163249735,2.0,0
87.11591339111328,1405.0,50.0,229.08561677997488,-2.0,0.04880646687744949,3.0,0
86.64653778076172,1362.0,50.0,275.0424510691709,-11.0,0.056645719852320135,3.0,0
84.39958953857422,295.0,50.0,78.69006752597979,-10.0,0.09336434475195257,1.0,0
80.53767395019531,148.0,50.0,-0.0,-6.0,0.15404339722164723,1.0,0
84.61402130126953,853.0,50.0,315.0,2.0,0.08991115630730018,2.0,0
87.3818588256836,1026.0,50.0,280.53918372862825,19.0,0.04433067325744506,2.0,0
75.6366958618164,1214.0,50.0,39.80557109226519,-3.0,0.22791855295868926,3.0,0
86.18803405761719,1465.0,50.0,271.9091524329964,-7.0,0.06424223633440777,3.0,0
85.63017272949219,1030.0,50.0,316.54815769897795,-17.0,0.0734072552126112,2.0,0
84.11897277832031,884.0,50.0,258.111341960372,5.0,0.09786734174834684,2.0,0
60.98285675048828,187.0,50.0,146.30993247402023,3.0,0.44124167319845126,1.0,0
84.20977020263672,1197.0,50.0,329.5344550805401,11.0,0.0964120538882867,3.0,0
82.42198181152344,891.0,50.0,93.81407483429035,0.0,0.12476925234042001,2.0,0
81.47447967529297,1323.0,50.0,167.0053832080835,-2.0,0.1395623239518099,3.0,0
86.8395767211914,302.0,50.0,263.6598082540901,-4.0,0.053429208393179724,1.0,0
87.21472930908203,301.0,50.0,18.43494882292201,-12.0,0.047144843081313274,1.0,0
85.2689437866211,651.0,50.0,335.55604521958344,0.0,0.0793036433431055,2.0,0
86.87966918945312,606.0,50.0,342.5528115767178,6.0,0.052759281612069976,2.0,0
81.98995208740234,403.0,50.0,219.28940686250036,-8.0,0.13153414983316852,1.0,0
86.76231384277344,1309.0,50.0,241.26020470831196,14.0,0.054716711919672645,3.0,0
83.92378997802734,1317.0,50.0,295.2011236454751,5.0,0.10099017652326284,3.0,0
85.6012954711914,983.0,50.0,202.61986494804043,0.0,0.07387926319279835,2.0,0
85.1033935546875,806.0,50.0,133.26429541107163,-1.0,0.08199333741110179,2.0,0
84.45883178710938,846.0,50.0,345.96375653207355,5.0,0.09241094197844058,2.0,0
85.98027038574219,1382.0,50.0,71.56505117707799,-4.0,0.06766440169156049,3.0,0
86.2457504272461,1166.0,50.0,48.99091309842978,5.0,0.06328835634860679,3.0,0
85.71351623535156,1698.0,50.0,257.0053832080835,4.0,0.07204250523249857,3.0,0
48.18968200683594,811.0,50.0,63.43494882292201,-1.0,0.6388816388300651,2.0,0
85.59153747558594,628.0,50.0,27.5528115767178,13.0,0.07404011715730062,2.0,0
87.49980163574219,1439.0,50.0,143.88065915052024,10.0,0.04233798064846246,3.0,0
79.9749984741211,755.0,50.0,315.0,0.0,0.1626788835851155,2.0,0
85.81198120117188,266.0,50.0,293.74949449286675,-4.0,0.07042843632588623,1.0,0
48.18968200683594,799.0,50.0,153.434948822922,7.0,0.6388816388300651,2.0,0
84.45883178710938,1170.0,50.0,247.16634582208246,1.0,0.09241094197844058,3.0,0
85.44058227539062,548.0,50.0,66.5014343240479,13.0,0.07650520381654449,1.0,0
86.42540740966797,674.0,50.0,91.78991060824607,-7.0,0.06031523940123409,2.0,0
84.58403015136719,341.0,50.0,121.42956561483854,3.0,0.09039416641283979,1.0,0
83.66948699951172,860.0,50.0,213.69006752597977,3.0,0.10504788621315352,2.0,0
80.56977081298828,1255.0,50.0,131.63353933657018,-1.0,0.15354971384361032,3.0,0
80.69496154785156,474.0,50.0,235.0079798014413,1.0,0.15162234334720592,1.0,0
85.66780853271484,545.0,50.0,322.6960517220166,-13.0,0.07279162028939107,1.0,0
85.12117004394531,1260.0,50.0,219.80557109226518,-9.0,0.08170571766305261,3.0,0
84.88890838623047,960.0,50.0,26.56505117707799,6.0,0.08547005100484452,2.0,0
84.26801300048828,803.0,50.0,197.52556837372288,1.0,0.095478119457943,2.0,0
85.45852661132812,366.0,50.0,186.84277341263095,18.0,0.07621160299268125,1.0,0
85.96033477783203,893.0,50.0,222.13759477388825,6.0,0.06799339023009178,2.0,0
84.31755828857422,1089.0,50.0,354.28940686250036,4.0,0.09468284144074637,2.0,0
76.82528686523438,1342.0,50.0,249.44395478041653,13.0,0.21024895427372745,3.0,0
85.6708984375,1528.0,50.0,150.52411099675425,0.0,0.07274217773425458,3.0,0
48.18968200683594,172.0,50.0,116.56505117707799,-1.0,0.6388816388300651,1.0,0
83.69827270507812,864.0,50.0,173.6598082540901,10.0,0.10458942748084953,2.0,0
79.85789489746094,867.0,50.0,190.30484646876602,3.0,0.16446889213001378,2.0,0
86.25177764892578,785.0,50.0,328.3924977537511,4.0,0.06319023265622103,2.0,0
85.25273895263672,979.0,50.0,175.2363583092738,12.0,0.07956521361997451,2.0,0
86.4847640991211,1185.0,50.0,259.38034472384487,-8.0,0.05933265611289964,3.0,0
88.75499725341797,1164.0,50.0,340.9743939624313,47.0,0.020704547737538246,2.0,0
81.63500213623047,1428.0,50.0,162.89727103094762,-1.0,0.13706677719042953,3.0,0
86.20479583740234,952.0,50.0,84.28940686250037,7.0,0.06396576414866746,2.0,0
82.87498474121094,248.0,50.0,-0.0,12.0,0.11764094827812853,1.0,0
86.53335571289062,1347.0,50.0,35.134193056915635,-6.0,0.05852511313677956,3.0,0
82.79087829589844,304.0,50.0,235.30484646876602,8.0,0.1189675005351616,1.0,0
35.26438903808594,163.0,50.0,45.0,-2.0,0.8813366841754368,1.0,0
82.42198181152344,985.0,50.0,176.18592516570965,4.0,0.12476925234042001,2.0,0
83.56047821044922,1374.0,50.0,73.61045966596522,-6.0,0.10678233267659253,3.0,0
85.3514175415039,1074.0,50.0,333.434948822922,9.0,0.07795937139801495,2.0,0
85.83417510986328,1020.0,50.0,326.88865803962796,12.0,0.0700658504185807,2.0,0
87.84198760986328,1637.0,50.0,317.29061004263855,15.0,0.03652586510526576,3.0,0
83.55028533935547,1023.0,50.0,312.70938995736145,5.0,0.10694422837641579,2.0,0
85.6708984375,1524.0,50.0,299.47588900324575,2.0,0.07274217773425458,3.0,0
86.37568664550781,1342.0,50.0,349.04593735660166,-11.0,0.061140953368565246,3.0,0
87.05171966552734,1226.0,50.0,281.88865803962796,-18.0,0.04988063106316854,3.0,0
85.44058227539062,1158.0,50.0,175.42607874009914,1.0,0.07650520381654449,2.0,0
85.15617370605469,796.0,50.0,126.3843518158359,7.0,0.08113532617910582,2.0,0
86.10975646972656,1387.0,50.0,287.81888891452274,5.0,0.0655325256657294,3.0,0
86.64653778076172,714.0,50.0,84.95754893082909,3.0,0.056645719852320135,2.0,0
87.3246841430664,926.0,50.0,232.59464336859145,18.0,0.0452963446788014,2.0,0
85.1033935546875,1021.0,50.0,9.865806943084367,9.0,0.08199333741110179,2.0,0
85.78942108154297,1213.0,50.0,276.3401917459099,-6.0,0.0707992391461941,3.0,0
81.8698959350586,1014.0,50.0,90.0,4.0,0.1334069458700501,2.0,0
80.30342102050781,162.0,50.0,109.98310652189998,-3.0,0.15764428063017938,1.0,0
85.37796020507812,937.0,50.0,104.03624346792648,8.0,0.07752754139057577,2.0,0
85.8091812133789,968.0,50.0,81.57303097851933,9.0,0.07047453992615883,2.0,0
81.95053100585938,1035.0,50.0,45.0,10.0,0.13214839662354638,2.0,0
83.11066436767578,1057.0,50.0,334.98310652189997,4.0,0.11391859139243483,2.0,0
82.04802703857422,935.0,50.0,204.77514056883192,7.0,0.1306260610411339,2.0,0
86.49464416503906,1230.0,50.0,297.34987578006985,-4.0,0.05916835192760364,3.0,0
78.74475860595703,462.0,50.0,264.28940686250036,-1.0,0.18140330598361507,1.0,0
79.00679779052734,900.0,50.0,240.94539590092285,-16.0,0.1774313533789091,2.0,0
84.18746948242188,531.0,50.0,75.25643716352927,8.0,0.09676919117284313,1.0,0
84.06399536132812,343.0,50.0,27.89727103094763,-6.0,0.09874879593766434,1.0,0
86.18168640136719,1200.0,50.0,115.70995378081129,4.0,0.06434740745328708,3.0,0
85.25273895263672,441.0,50.0,228.36646066342982,-6.0,0.07956521361997451,1.0,0
85.37042236328125,836.0,50.0,31.7594800848128,0.0,0.07764943523462882,2.0,0
87.90072631835938,1588.0,50.0,318.7152891054288,5.0,0.03552282895160021,3.0,0
87.66706085205078,1027.0,50.0,236.6336339989404,2.0,0.03950187112924973,2.0,0
81.63500213623047,909.0,50.0,216.0273733851036,1.0,0.13706677719042953,2.0,0
87.22779846191406,1838.0,50.0,83.0470425318261,14.0,0.046927009373036586,4.0,0
84.24637603759766,1305.0,50.0,319.0856167799749,4.0,0.09582472085933995,3.0,0
83.56047821044922,1594.0,50.0,73.61045966596522,-4.0,0.10678233267659253,3.0,0
86.25978088378906,1077.0,50.0,78.69006752597979,8.0,0.06305543968157729,2.0,0
86.75061798095703,1111.0,50.0,145.40771131249005,1.0,0.054911337532210766,2.0,0
78.6900634765625,1927.0,50.0,270.0,22.0,0.18223143863181776,4.0,0
71.79923248291016,1838.0,50.0,99.46232220802563,3.0,0.2842164025928617,4.0,0
84.61402130126953,393.0,50.0,135.0,-2.0,0.08991115630730018,1.0,0
87.18801879882812,1330.0,50.0,245.32313682966293,-22.0,0.047595762621404775,3.0,0
81.01512145996094,416.0,50.0,71.56505117707799,6.0,0.14668014899158058,1.0,0
48.18968200683594,788.0,50.0,243.43494882292202,3.0,0.6388816388300651,2.0,0
87.73680114746094,1274.0,50.0,217.77568430595466,13.0,0.03831847447260588,3.0,0
85.0488510131836,600.0,50.0,85.0302592718897,7.0,0.08287762827056273,2.0,0
82.04802703857422,1310.0,50.0,245.22485943116806,3.0,0.1306260610411339,3.0,0
77.76044464111328,778.0,50.0,192.52880770915152,1.0,0.19624727123517352,2.0,0
86.70934295654297,1086.0,50.0,288.434948822922,0.0,0.055600003086941574,2.0,0
84.91413879394531,1238.0,50.0,290.85445803957833,-17.0,0.08506183138333726,3.0,0
87.68521118164062,1433.0,50.0,104.03624346792648,-8.0,0.039197842799024774,3.0,0
87.14559173583984,1202.0,50.0,94.28915332881903,5.0,0.04830914786802149,3.0,0
86.2376708984375,751.0,50.0,133.66778014613035,9.0,0.06342053196360985,2.0,0
81.80780029296875,324.0,50.0,149.74356283647074,-5.0,0.13437521667324687,1.0,0
80.93109893798828,290.0,50.0,118.61045966596521,-7.0,0.14797796845283417,1.0,0
83.2901611328125,750.0,50.0,28.072486935852957,3.0,0.11107586336040792,2.0,0
85.09891510009766,886.0,50.0,120.96375653207352,2.0,0.08206546397240565,2.0,0
86.49464416503906,990.0,50.0,117.34987578006988,4.0,0.05916835192760364,2.0,0
86.8201675415039,1350.0,50.0,90.0,10.0,0.05375382942397193,3.0,0
84.66099548339844,1188.0,50.0,217.40535663140855,-12.0,0.08915370511144832,3.0,0
84.66099548339844,913.0,50.0,232.59464336859145,2.0,0.08915370511144832,2.0,0
85.7519760131836,1324.0,50.0,105.06848815949222,25.0,0.07141260890797889,3.0,0
78.6900634765625,1769.0,50.0,53.13010235415598,-2.0,0.18223143863181776,4.0,0
85.03491973876953,750.0,50.0,235.61965527615513,6.0,0.08310563725751419,2.0,0
81.54439544677734,1740.0,50.0,318.01278750418334,9.0,0.1384756818363664,3.0,0
83.80960083007812,969.0,50.0,220.6012946450045,-2.0,0.10281348141639117,2.0,0
84.2964859008789,1265.0,50.0,87.13759477388825,17.0,0.09502027157263462,3.0,0
83.7453842163086,1532.0,50.0,170.53767779197437,-17.0,0.1038380519196719,3.0,0
85.61419677734375,1376.0,50.0,94.39870535499554,4.0,0.07366903537208039,3.0,0
84.11897277832031,925.0,50.0,78.11134196037203,9.0,0.09786734174834684,2.0,0
84.58403015136719,941.0,50.0,58.57043438516149,7.0,0.09039416641283979,2.0,0
83.69827270507812,394.0,50.0,353.6598082540901,8.0,0.10458942748084953,1.0,0
85.45852661132812,798.0,50.0,173.15722658736905,6.0,0.07621160299268125,2.0,0
84.35901641845703,1356.0,50.0,237.0947570770121,2.0,0.09401716816290513,3.0,0
83.39134979248047,394.0,50.0,100.00797980144135,-2.0,0.10947072367542293,1.0,0
83.19619750976562,203.0,50.0,197.3540246362613,-11.0,0.11256512655760834,1.0,0
85.64282989501953,1269.0,50.0,17.744671625056935,5.0,0.07319962194400696,3.0,0
84.56578063964844,1191.0,50.0,87.27368900609373,4.0,0.09069010433552857,3.0,0
87.68142700195312,1372.0,50.0,58.240519915187214,-22.0,0.03926066751485436,3.0,0
87.00985717773438,1316.0,50.0,40.763605200941164,2.0,0.05058282201758476,3.0,0
87.69320678710938,1803.0,50.0,325.66978280449666,-11.0,0.039057384554652956,4.0,0
87.61611938476562,918.0,50.0,272.3859440303888,22.0,0.04036790811735943,2.0,0
84.45233917236328,817.0,50.0,60.94539590092286,10.0,0.09251639815977712,2.0,0
84.88890838623047,1191.0,50.0,10.304846468766033,-2.0,0.08547005100484452,3.0,0
79.85789489746094,943.0,50.0,206.565051177078,1.0,0.16446889213001378,2.0,0
84.43273162841797,1129.0,50.0,136.97493401088198,11.0,0.09283101117551969,2.0,0
87.54327392578125,556.0,50.0,157.2855876468328,11.0,0.04160403373725357,1.0,0
86.45800018310547,1328.0,50.0,68.19859051364818,16.0,0.05977496798628488,3.0,0
83.69827270507812,1680.0,50.0,6.34019174590991,4.0,0.10458942748084953,3.0,0
86.19644165039062,867.0,50.0,285.4221613187387,3.0,0.06410361698472151,2.0,0
86.44609069824219,1377.0,50.0,295.7693276243387,-1.0,0.05997445108512317,3.0,0
86.53335571289062,1071.0,50.0,125.13419305691563,-18.0,0.05852511313677956,2.0,0
84.81089782714844,1694.0,50.0,309.4724598483438,-3.0,0.08673286238706615,3.0,0
85.3514175415039,698.0,50.0,26.56505117707799,9.0,0.07795937139801495,2.0,0
86.18803405761719,989.0,50.0,268.0908475670036,9.0,0.06424223633440777,2.0,0
86.88887786865234,1296.0,50.0,222.79740183823418,-8.0,0.05260754715692788,3.0,0
85.64282989501953,752.0,50.0,130.36453657309735,17.0,0.07319962194400696,2.0,0
86.68464660644531,1045.0,50.0,169.9920201985587,14.0,0.05601134309538739,2.0,0
87.1375961303711,1382.0,50.0,-0.0,-6.0,0.04843927359029498,3.0,0
84.39958953857422,976.0,50.0,258.69006752597977,4.0,0.09336434475195257,2.0,0
85.31660461425781,1312.0,50.0,55.00797980144134,22.0,0.07852678826353177,3.0,0
82.94286346435547,808.0,50.0,21.80140948635181,5.0,0.11657017284467756,2.0,0
76.06790924072266,181.0,50.0,29.74488129694222,-7.0,0.22152317482877487,1.0,0
85.66780853271484,603.0,50.0,204.6235647861636,3.0,0.07279162028939107,2.0,0
86.76101684570312,608.0,50.0,25.114834886144564,5.0,0.05473963322350248,2.0,0
83.14771270751953,322.0,50.0,57.264773727892404,3.0,0.11333200941040722,1.0,0
88.31694793701172,1173.0,50.0,267.47388308838043,7.0,0.028368981196199537,3.0,0
84.45233917236328,794.0,50.0,60.94539590092286,12.0,0.09251639815977712,2.0,0
87.05755615234375,939.0,50.0,295.90650799951436,8.0,0.04978439914346833,2.0,0
85.2729721069336,1254.0,50.0,82.8749836510982,5.0,0.07923751456121966,3.0,0
87.73680114746094,1300.0,50.0,37.77568430595466,15.0,0.03831847447260588,3.0,0
85.92472839355469,590.0,50.0,175.91438322002512,0.0,0.0685782821304444,2.0,0
86.24373626708984,791.0,50.0,203.19859051364818,0.0,0.06332125676865254,2.0,0
83.30162811279297,896.0,50.0,319.76364169072616,8.0,0.11089478725396637,2.0,0
45.0,185.0,50.0,180.0,-8.0,0.6931123720532195,1.0,0
76.82528686523438,1507.0,50.0,159.44395478041653,1.0,0.21024895427372745,3.0,0
83.14771270751953,432.0,50.0,122.7352262721076,-1.0,0.11333200941040722,1.0,0
72.6539306640625,655.0,50.0,218.65980825409008,-5.0,0.2717566073829587,2.0,0
87.28594970703125,1031.0,50.0,264.5596679689945,8.0,0.0459470858283122,2.0,0
85.66780853271484,1702.0,50.0,322.6960517220166,3.0,0.07279162028939107,3.0,0
80.66413116455078,720.0,50.0,9.462322208025617,18.0,0.15209740648691267,2.0,0
80.69496154785156,728.0,50.0,325.0079798014413,5.0,0.15162234334720592,2.0,0
81.25382995605469,1105.0,50.0,157.38013505195957,3.0,0.14298604251479194,2.0,0
87.46206665039062,1077.0,50.0,282.80426606528675,20.0,0.04297732994202978,2.0,0
81.63500213623047,422.0,50.0,233.9726266148964,-3.0,0.13706677719042953,1.0,0
83.7453842163086,859.0,50.0,260.5376777919744,3.0,0.1038380519196719,2.0,0
83.9909896850586,1495.0,50.0,270.0,7.0,0.09991632855168354,3.0,0
79.73656463623047,1447.0,50.0,95.1944289077348,-4.0,0.16632360058186937,3.0,0
