latitude,longitude,event_date,admin_division_name,landslide_category,landslide_trigger,fatality_count,injury_count,location_description,source,verification_status
26.1966,91.802,2016-07-20 00:00:00,Assam,landslide,rain,0.0,0.0,"Noonmati, Guwahati, Assam, India",pan_ner_csv,reported
25.48,94.1383,2016-07-25 12:30:00,Manipur,landslide,continuous_rain,0.0,1.0,"Imphal-Dimapur road  in Tadubi, Senapati district, Manipur, India",pan_ner_csv,reported
26.0101,94.5282,2016-07-26 23:00:00,Nagaland,landslide,downpour,0.0,0.0,"Zunheboto, Nagaland, India",pan_ner_csv,reported
27.5748,91.8644,2016-07-28 00:00:00,Arunachal Pradesh,landslide,monsoon,0.0,0.0,"Dolma Lhakang complex, Lumla, Tawang,  Arunachal Pradesh, India",pan_ner_csv,reported
23.5397,93.3783,2016-07-28 23:00:00,Mizoram,landslide,continuous_rain,2.0,6.0,"Ngur, near Mizoram-Myanmar border, India",pan_ner_csv,reported
25.8702,94.7844,2016-07-28 23:00:00,Nagaland,landslide,downpour,0.0,0.0,"Government Middle School (GMS) Kiphire station “B”, Kiphire, Nagaland, India",pan_ner_csv,reported
27.5754,91.9754,2016-08-05 00:00:00,Arunachal Pradesh,landslide,downpour,0.0,3.0,Babrang village under Jang circle in Tawang district,pan_ner_csv,reported
27.2676,88.2891,2016-10-12 00:00:00,Sikkim,landslide,continuous_rain,0.0,0.0,Legship,pan_ner_csv,reported
27.172,88.5292,2016-10-15 00:00:00,Sikkim,landslide,downpour,0.0,0.0,Rangpo,pan_ner_csv,reported
27.1695,88.3664,2016-10-15 00:00:00,Sikkim,landslide,rain,0.0,0.0,Namchi,pan_ner_csv,reported
25.67836832000006,91.92343430200005,2017-06-17 00:00:00,Meghalaya,landslide,continuous_rain,3.0,0.0,"Umiam, Ribhoi, Meghalaya",COOLR_citizen_report,unverified
25.731119415000023,93.98827528000004,2017-07-09 02:00:00,Nagaland,landslide,continuous_rain,0.0,0.0,"Peducha, Kohima, Nagaland State, India",COOLR_citizen_report,unverified
23.832919454000034,92.63125937800004,2017-08-26 00:00:00,Mizoram,landslide,downpour,,,"Lengpui Village, Aizawl, Mizoram, India",COOLR_citizen_report,unverified
27.20938410800005,93.61539278800008,2017-07-11 16:00:00,Arunachal Pradesh,landslide,continuous_rain,14.0,0.0,"Laptap, Papum Pare, Arunachal Pradesh, India",COOLR_citizen_report,unverified
26.33125309500008,94.55427722900004,2017-07-01 22:00:00,Nagaland,landslide,downpour,0.0,0.0,"Chuchuyimpang, Mokokchung, Nagaland",COOLR_citizen_report,unverified
25.588227361000065,92.02269564300008,2019-07-09 12:37:24,Meghalaya,landslide,continuous_rain,,,"Mawiong, Mawryngkneng, East Khasi Hills, Meghalaya",COOLR_citizen_report,unverified
23.73354779400006,92.74744512300003,2017-06-10 16:00:00,Mizoram,landslide,rain,2.0,,,COOLR_citizen_report,unverified
27.495328694000023,88.53648440200004,2018-09-14 00:00:00,Sikkim,landslide,continuous_rain,,,"Mangan, North District, Sikkim, IND",COOLR_citizen_report,unverified
25.181453000000037,93.11810500000009,2017-04-04 00:00:00,Assam,landslide,rain,0.0,0.0,"Mahur, Assam, India",COOLR_citizen_report,unverified
25.26049558000005,94.01914123400007,2017-08-26 00:00:00,Manipur,mudslide,flooding,,,"Senapati, Mao-Maram, Senapati, Manipur",COOLR_citizen_report,unverified
27.104022001000036,93.61156568300004,2017-04-26 00:00:00,Arunachal Pradesh,landslide,continuous_rain,0.0,0.0,"Senki View, Itanagar, Papum Pare, Arunachal Pradesh, India",COOLR_citizen_report,unverified
27.04768642800008,93.61899644100004,2017-06-30 11:00:00,Arunachal Pradesh,landslide,downpour,0.0,0.0,"Jollang, Itanagar Sub-District, Papum Pare, Arunachal Pradesh, 791123",COOLR_citizen_report,unverified
24.827675717000037,93.51825000000008,2017-07-09 09:00:00,Manipur,landslide,continuous_rain,0.0,0.0,"NH-37, Manipur State, India",COOLR_citizen_report,unverified
27.76979299900006,93.50995626300003,2017-05-24 14:00:00,Arunachal Pradesh,mudslide,rain,1.0,0.0,"Sarli-Damin road in Kurung Kumey district, near Lee village",COOLR_citizen_report,unverified
25.77171291600007,93.93507182700006,2017-04-07 00:00:00,Nagaland,landslide,rain,0.0,0.0,"Medziphema, Dimapur, Nagaland",COOLR_citizen_report,unverified
25.13222800000005,93.04681000000004,2017-04-04 00:00:00,Assam,landslide,rain,0.0,0.0,"N. Leikul, Assam, India",COOLR_citizen_report,unverified
23.71701895900003,91.61577213700008,2018-05-20 00:00:00,Tripura,landslide,downpour,1.0,2.0,"Dhanlekha Kaipeng, Gomati district, Tripura, India",COOLR_citizen_report,unverified
27.058803844000067,93.54136779000004,2017-06-21 07:00:00,Arunachal Pradesh,landslide,rain,0.0,0.0,"Poma, 6km away from Itanagar",COOLR_citizen_report,unverified
25.660517000000027,94.10493100000008,2016-08-25 00:00:00,Nagaland,mudslide,rain,,,"Near Kohima, Nagaland, India",COOLR_citizen_report,unverified
22.908135480000052,92.47207294300006,2017-06-09 00:00:00,Mizoram,landslide,rain,10.0,,"Tlabung, Lungsen, Lunglei, Mizoram",COOLR_citizen_report,unverified
25.837625891000076,93.94633447900009,2017-06-25 00:00:00,Nagaland,mudslide,continuous_rain,0.0,0.0,"Ghokuto, Nagaland",COOLR_citizen_report,unverified
27.303999000000037,92.40781300000005,2017-09-30 10:30:00,Arunachal Pradesh,rock_fall,unknown,,,"5 mile area, between Bomdila and Dirang road, Chariduar - Tawang Road, India.",COOLR_citizen_report,unverified
27.583849000000043,91.87694500000003,2017-07-11 00:00:00,Arunachal Pradesh,landslide,rain,19.0,0.0,"Tawang, Arunchal Pradesh",COOLR_citizen_report,unverified
25.51826286100004,91.96302939700008,2017-02-15 00:00:00,Meghalaya,landslide,mining,2.0,0.0,"Mawryngkneng, East Khasi Hills, Meghalaya",COOLR_citizen_report,unverified
25.555440000000036,93.63981000000008,2017-08-28 00:00:00,Nagaland,landslide,rain,,,"Athibung, Peren, Nagaland",COOLR_citizen_report,unverified
26.092493000000047,94.25752300000003,2016-09-05 00:00:00,Nagaland,landslide,rain,0.0,0.0,"Wokha, India",COOLR_citizen_report,unverified
25.567284690000065,91.90642695500009,2019-07-09 12:37:24,Meghalaya,landslide,continuous_rain,,,"near Basic School, Nongshiliang, Malki",COOLR_citizen_report,unverified
26.191688000000056,91.81007900000009,2016-12-15 00:00:00,Assam,landslide,unknown,1.0,0.0,"Noonmati Nijarapar, Assam, India",COOLR_citizen_report,unverified
25.06657276000004,93.93108879600004,2017-06-30 00:00:00,Manipur,landslide,downpour,0.0,0.0,Torrential downpour causes road-blocking lansdlide along NH-2 near Bimparao village,COOLR_citizen_report,unverified
24.86388954200004,93.62191829200005,2018-05-10 11:00:00,Manipur,translational_slide,continuous_rain,0.0,0.0,"NH-37, Tamenglong, Manipur, 795147",COOLR_citizen_report,unverified
26.19037705300008,91.77306002000006,2017-07-10 00:00:00,Assam,landslide,continuous_rain,0.0,0.0,"Chandmari, Guwahati, Kamrup Metropolitan, Assam, 781003",COOLR_citizen_report,unverified
25.808364075000043,93.79016193800004,2018-10-31 17:03:41,Nagaland,landslide,unknown,0.0,0.0,"1 km away from Chumukedima police check gate on Kohima-Dimapur road, Dimapur, Nagaland, 797113",COOLR_citizen_report,unverified
25.119566745000043,94.36416626300009,2017-06-12 22:00:00,Manipur,mudslide,continuous_rain,0.0,0.0,"Khaivarentang village (??) in Ukhrul, Manipur",COOLR_citizen_report,unverified
23.792602974000037,91.53090192100008,2018-05-20 00:00:00,Tripura,landslide,downpour,1.0,1.0,"Champabari, Jirania, Tripura, India",COOLR_citizen_report,unverified
26.26326870200006,94.81481950700004,2017-07-10 00:00:00,Nagaland,landslide,unknown,0.0,0.0,"Tuensang, Nagaland",COOLR_citizen_report,unverified
26.14547804200004,91.79364785100006,2017-07-10 00:00:00,Assam,landslide,continuous_rain,0.0,0.0,"Dispur, Kamrup Metropolitan, Assam",COOLR_citizen_report,unverified
26.10618080100005,91.85158906700008,2017-07-03 00:00:00,Assam,landslide,downpour,0.0,0.0,"Jorabat, Assam State, India",COOLR_citizen_report,unverified
26.663544811000065,94.62220277400009,2017-06-24 00:00:00,Nagaland,landslide,rain,0.0,0.0,"Alongkima, Mokokchung, Nagaland",COOLR_citizen_report,unverified
22.87370331300008,92.75812590400004,2018-06-05 18:00:00,Mizoram,mudslide,continuous_rain,10.0,0.0,"Lunglawn, Lunglei town, Mizoram, India",COOLR_citizen_report,unverified
27.82743131800004,93.62407258700006,2017-05-03 00:00:00,Arunachal Pradesh,landslide,rain,1.0,0.0,"Yangte, Kra Daadi District, Arunachal Pradesh, India",COOLR_citizen_report,unverified
27.61790706000005,93.84196894100006,2017-04-22 23:00:00,Arunachal Pradesh,landslide,monsoon,0.0,0.0,"IMC ward #18 (??), Lower Subansiri, Arunachal Pradesh",COOLR_citizen_report,unverified
25.720192715000053,94.03225672900004,2017-07-08 00:00:00,Nagaland,landslide,continuous_rain,0.0,0.0,"Kiruphema village, Kohima, Nagaland",COOLR_citizen_report,unverified
26.964378405000048,92.78260587300008,2017-06-18 20:00:00,Assam,landslide,monsoon,0.0,0.0,"Bhalukpong, Assam",COOLR_citizen_report,unverified
27.07671517400007,93.59755440900004,2017-07-09 00:00:00,Arunachal Pradesh,landslide,continuous_rain,0.0,0.0,"Aalo, Itanagar, Papum Pare, Arunachal Pradesh",COOLR_citizen_report,unverified
26.20450453500007,91.87202792700003,2017-07-03 07:00:00,Assam,landslide,continuous_rain,1.0,0.0,"Panikhaiti, Kamrup Metropolitan, Assam State, India",COOLR_citizen_report,unverified
27.33139609500006,88.61380979600006,2018-09-15 02:32:09,Sikkim,landslide,continuous_rain,,,"Gangtok, East District, Sikkim, 737101",COOLR_citizen_report,unverified
27.54295098800003,88.59676955500004,2017-05-26 00:00:00,Sikkim,landslide,rain,0.0,0.0,"Toong-Sankalang road between Saffo and Ship-Gyer, North Sikkim",COOLR_citizen_report,unverified
23.69461107100005,92.87641206800004,2017-06-28 00:00:00,Mizoram,landslide,other,0.0,0.0,"Aizawl, Mizoram State, India",COOLR_citizen_report,unverified
26.13179516400004,94.78584428900008,2018-07-30 04:00:00,Nagaland,landslide,continuous_rain,,,"Sotokur, Tuensang, Nagaland",COOLR_citizen_report,unverified
24.32420538900004,93.15020651800006,2017-06-26 00:00:00,Manipur,landslide,downpour,0.0,0.0,"NH 2, Manipur State, India",COOLR_citizen_report,unverified
27.08449409600007,93.60505988600003,2017-07-09 09:00:00,Arunachal Pradesh,landslide,continuous_rain,0.0,0.0,"Niti Vihar, Itanagar, Arunachal Pradesh, India",COOLR_citizen_report,unverified
25.11839800000007,92.85391300000003,2017-04-04 00:00:00,Assam,landslide,rain,0.0,0.0,"Harangajao, Assam, India",COOLR_citizen_report,unverified
27.45377772200004,88.52426485800004,2018-09-14 00:00:00,Sikkim,landslide,continuous_rain,,,"Mangshilla, North District, Sikkim, IND",COOLR_citizen_report,unverified
25.619192070000054,92.70947010300006,2017-04-29 19:00:00,Assam,landslide,continuous_rain,3.0,0.0,"Makhim (??), West Karbi Anglong, Assam",COOLR_citizen_report,unverified
26.566362441000024,93.13195098400008,2017-07-09 00:00:00,Assam,landslide,continuous_rain,0.0,0.0,"Burapahar, Nagaon, Assam",COOLR_citizen_report,unverified
27.98531715300004,94.21263588600004,2017-07-04 22:00:00,Arunachal Pradesh,landslide,rain,0.0,0.0,"Abotani Colony, Daporijo Township, Arunachal Pradesh, India",COOLR_citizen_report,unverified
26.10430759200005,91.86227823500008,2017-07-03 00:00:00,Assam,landslide,downpour,0.0,0.0,"Sonapur, Kamrup Metropolitan, Assam",COOLR_citizen_report,unverified
25.768500000000078,93.82005555600006,2018-10-29 13:33:58,Nagaland,landslide,mining,0.0,0.0,"Imphal-Dimapur road near Kukidolong village, Nagaland",COOLR_citizen_report,unverified
26.11613907700007,94.24222574400004,2017-07-01 22:00:00,Nagaland,landslide,continuous_rain,0.0,0.0,"Wokha Sadar Sub-District, Wokha, Nagaland",COOLR_citizen_report,unverified
27.542554034000037,88.62957833900003,2018-09-17 04:22:14,Sikkim,landslide,rain,,,National Highway between Mangan and Chungthang.,COOLR_citizen_report,unverified
25.828600331000075,91.87671699700007,2017-07-06 19:00:00,Meghalaya,landslide,downpour,0.0,0.0,"Umsning, Ribhoi, Meghalaya State, India",COOLR_citizen_report,unverified
25.497644399000023,94.12901273700004,2017-07-04 00:00:00,Manipur,landslide,continuous_rain,0.0,0.0,"AH1, Mao-Maram, Senapati, Manipur, 795150",COOLR_citizen_report,unverified
24.835073186000045,93.89896293900006,2017-07-09 09:00:00,Manipur,landslide,continuous_rain,0.0,0.0,"Langol Laimanai, Imphal West, Manipur",COOLR_citizen_report,unverified
25.195355000000063,93.17275800000004,2017-04-04 00:00:00,Assam,landslide,rain,0.0,0.0,"Phaiding, Assam, India",COOLR_citizen_report,unverified
24.013580802000035,92.67420962500006,2017-04-25 00:00:00,Mizoram,landslide,continuous_rain,0.0,0.0,"NH-54, North Thingdawl, Kolasib, Mizoram, 796075",COOLR_citizen_report,unverified
24.98119500000007,94.01861900000006,2017-09-29 14:00:00,Manipur,landslide,downpour,,,"6-7 km away from Saikul, near Champhai, Imphal-Saikul Rd, Manipur, India",COOLR_citizen_report,unverified
25.733180988000072,93.99655230600008,2017-05-16 02:00:00,Nagaland,landslide,continuous_rain,0.0,0.0,"NH-29, Sechu (Zubza), Kohima, Nagaland, 797002",COOLR_citizen_report,unverified
23.72594300000003,92.71780000000008,2016-09-17 01:00:00,Mizoram,landslide,unknown,5.0,0.0,"Mizoram, India",COOLR_citizen_report,unverified
26.100356583000064,91.87351723100004,2017-07-03 00:00:00,Assam,landslide,downpour,0.0,0.0,"G S Road, Sonapur, Kamrup Metropolitan, Assam, 781141",COOLR_citizen_report,unverified
26.32472400000006,94.51465100000009,2016-09-05 00:00:00,Nagaland,landslide,rain,0.0,0.0,"Mokochung, Nagaland, India",COOLR_citizen_report,unverified
24.194674512000063,91.82931979300008,2017-06-03 22:00:00,Tripura,landslide,rain,3.0,1.0,Kamalpur,COOLR_citizen_report,unverified
26.181606000000045,91.77204200000006,2016-12-15 00:00:00,Assam,landslide,unknown,1.0,0.0,"Pub Sarania Hill, Guwahati, Assam, India",COOLR_citizen_report,unverified
27.05909316500004,93.54235868400008,2017-06-04 00:00:00,Arunachal Pradesh,landslide,unknown,0.0,0.0,"Poma River, west of Itangar",COOLR_citizen_report,unverified
24.951781793000062,94.20340026200006,2017-07-01 00:00:00,Manipur,landslide,rain,0.0,0.0,"NH-150, Ukhrul Central, Ukhrul, Manipur, 795142",COOLR_citizen_report,unverified
25.536637033000037,91.98082794900006,2019-07-09 12:37:24,Meghalaya,landslide,continuous_rain,0.0,0.0,"Mawlynngad, Mawryngkneng, East Khasi Hills, Meghalaya",COOLR_citizen_report,unverified
27.08168564700003,93.60815652400004,2017-07-01 07:00:00,Arunachal Pradesh,landslide,continuous_rain,0.0,0.0,"Sanglo Potum (??), Itanagar, Papum Pare, Arunachal Pradesh",COOLR_citizen_report,unverified
24.79591420600008,93.72386429300008,2017-03-30 00:00:00,Manipur,landslide,downpour,0.0,0.0,"NH-37, between T. Laijang and K. Sinam villages, Tamenglong district, Manipur, 795008",COOLR_citizen_report,unverified
25.90723300000008,91.88189200000004,2017-05-26 17:00:00,Meghalaya,landslide,rain,0.0,3.0,"St Paul's Secondary School, Nongpoh",COOLR_citizen_report,unverified
24.21988830700008,93.20266203500006,2017-06-26 00:00:00,Manipur,landslide,downpour,0.0,0.0,"NH-2, Pherzawl District, Manipur State, India",COOLR_citizen_report,unverified
29.240900000000067,95.97610000000005,2012-06-06 00:00:00,Arunachal Pradesh,landslide,downpour,,,"Dibang, Arunachal Pradesh",COOLR_citizen_report,unverified
26.95147008000004,93.86686394100008,2017-07-10 00:00:00,Assam,landslide,continuous_rain,2.0,0.0,"Narayanpur, Lakhimpur, Assam, 784164",COOLR_citizen_report,unverified
26.14454469900005,94.24416766300004,2017-07-01 22:00:00,Nagaland,landslide,downpour,0.0,0.0,"Wokha Sadar Sub-District, Wokha, Nagaland",COOLR_citizen_report,unverified
24.802900000000022,93.62280000000004,2010-08-24 19:32:24,Manipur,landslide,downpour,,,NH-53 at K Sinam village,COOLR_citizen_report,unverified
25.06466675700005,94.27420555300006,2017-07-08 00:00:00,Manipur,landslide,continuous_rain,0.0,0.0,"Ukhrul Central, Ukhrul, Manipur",COOLR_citizen_report,unverified
25.438074223000054,91.79904871600009,2017-06-17 00:00:00,Meghalaya,landslide,continuous_rain,1.0,2.0,"Khatarshnong Laitkroh, East Khasi Hills, Meghalaya",COOLR_citizen_report,unverified
27.01145643800004,92.64204044900004,2017-07-01 00:00:00,Arunachal Pradesh,landslide,continuous_rain,0.0,0.0,"Bhalukpong, West Kameng, Arunachal Pradesh",COOLR_citizen_report,unverified
26.16066110900005,91.85294885300004,2017-04-05 00:00:00,Assam,landslide,continuous_rain,2.0,0.0,"Bonda, Guwahati, Assam, India",COOLR_citizen_report,unverified
27.092916003000028,93.61882042700006,2017-07-09 00:00:00,Arunachal Pradesh,landslide,continuous_rain,0.0,0.0,"Civil Secretariat, Itanagar, Arunachal Pradesh, India",COOLR_citizen_report,unverified
23.686600000000052,93.01700000000004,2015-08-27 00:00:00,Mizoram,landslide,downpour,0.0,0.0,the state highway which links the rest of the state to eastern Champhai district,COOLR_citizen_report,unverified
23.864699556000065,91.89496619700004,2017-06-03 20:00:00,Tripura,landslide,continuous_rain,3.0,1.0,Vidyamohan Chowdhury Para (???) of remote Dhalai district,COOLR_citizen_report,unverified
24.107700000000023,94.03960000000006,2015-08-01 06:30:00,Manipur,landslide,continuous_rain,21.0,0.0,Joumol of Chandel district,COOLR_citizen_report,unverified
27.36036400000006,88.65191400000003,2017-07-10 00:00:00,Sikkim,rock_fall,unknown,0.0,0.0,East Sikkim,COOLR_citizen_report,unverified
23.73941421800004,92.71505961100009,2017-06-01 00:00:00,Mizoram,landslide,tropical_cyclone,0.0,0.0,"Hunthar Area, NH 54, off of Aizawl",COOLR_citizen_report,unverified
25.67061160800006,94.11844319200009,2017-06-02 00:00:00,Nagaland,landslide,continuous_rain,0.0,0.0,"The road that connects civil secretariat and medical college site towards BSF camp at Nhachüko, Kohima",COOLR_citizen_report,unverified
24.025153876000047,91.49747518300006,2018-05-18 00:00:00,Tripura,landslide,continuous_rain,4.0,0.0,"Kambhukcherra and Belfunpara villages, West Tripura, Tripura",COOLR_citizen_report,unverified
25.031902125000045,92.42257695000006,2018-04-28 11:00:00,Meghalaya,landslide,rain,0.0,0.0,"Road, Malidor, East Jaintia Hills, Meghalaya, India",COOLR_citizen_report,unverified
25.658708000000047,94.09853600000008,2017-09-30 00:00:00,Nagaland,landslide,downpour,0.0,,"P.R. Hill, Kohima, Nagaland 797005, India.",COOLR_citizen_report,unverified
25.63203569600006,94.10065402600009,2017-07-09 00:00:00,Nagaland,landslide,continuous_rain,0.0,0.0,"Jakhama, Kohima, Nagaland",COOLR_citizen_report,unverified
27.54043014100006,88.49888236000004,2018-09-15 02:32:09,Sikkim,landslide,continuous_rain,,,"Mantam Lake, Dzongu, North District",COOLR_citizen_report,unverified
25.672950369000034,94.10513916800004,2018-07-31 04:00:00,Nagaland,mudslide,continuous_rain,,,the retaining wall near wall near Soul Harvest Church,COOLR_citizen_report,unverified
27.114100000000064,88.46580000000006,2011-07-20 00:00:00,Sikkim,landslide,rain,0.0,,National Highway 31A in West Bengal's Darjeeling district,COOLR_citizen_report,unverified
27.14163896900004,93.66495708500008,2017-07-09 00:00:00,Arunachal Pradesh,mudslide,continuous_rain,0.0,0.0,"Naharlagun Sub-District, Papum Pare, Arunachal Pradesh",COOLR_citizen_report,unverified
27.134400000000028,88.45750000000004,2009-08-20 00:00:00,Sikkim,landslide,downpour,0.0,,"Melli Chalisey, Sikkim",COOLR_citizen_report,unverified
24.768609000000023,92.82118200000008,2016-09-01 00:00:00,Assam,landslide,flooding,4.0,0.0,"Silchar, Assam, India",COOLR_citizen_report,unverified
23.736728309000057,92.75168679500008,2018-05-12 07:00:00,Mizoram,landslide,continuous_rain,4.0,0.0,"near Zemabawk, Aizawl, Mizoram, 796017",COOLR_citizen_report,unverified
23.335011638000022,92.85410625000009,2017-06-12 00:00:00,Mizoram,landslide,rain,1.0,0.0,"Serchhip District, Mizoram, 796230",COOLR_citizen_report,unverified
25.48162300000007,93.14169200000003,2017-04-04 00:00:00,Assam,landslide,rain,0.0,0.0,,COOLR_citizen_report,unverified
27.10712410400004,93.65156437900004,2017-07-09 00:00:00,Arunachal Pradesh,landslide,continuous_rain,0.0,0.0,"NH-52A, Naharlagun Sub-District, Papum Pare, Arunachal Pradesh, 791111",COOLR_citizen_report,unverified
28.107569410000053,94.18315697100007,2017-06-20 09:00:00,Arunachal Pradesh,landslide,rain,1.0,0.0,"Gussar, Upper Subansiri, Arunachal Pradesh",COOLR_citizen_report,unverified
25.82601444000005,91.87113066800003,2017-07-09 05:00:00,Meghalaya,landslide,continuous_rain,0.0,0.0,"Pahamrynnai, Ribhoi, Meghalaya",COOLR_citizen_report,unverified
27.55230000000006,91.75200000000008,2016-04-22 21:30:00,Arunachal Pradesh,landslide,continuous_rain,2.0,4.0,"Thongleng village, Lumla, Tawang, Arunachal Pradesh, India",COOLR_citizen_report,unverified
24.987936551000075,93.49870412800004,2018-06-03 01:00:00,Manipur,landslide,rain,0.0,2.0,"Namlalong Ward No. 2, Tamenglong, Manipur",COOLR_citizen_report,unverified
26.07821690700007,94.72071067500008,2018-05-12 00:00:00,Nagaland,landslide,continuous_rain,,,"Chessore, Tuensang, Nagaland",COOLR_citizen_report,unverified
27.978757513000065,94.26296826100008,2017-07-04 22:00:00,Arunachal Pradesh,landslide,rain,0.0,0.0,"Daporijo-Dumporijo road, Arunachal Pradesh, India",COOLR_citizen_report,unverified
27.593000000000075,88.49200000000008,2016-08-16 00:00:00,Sikkim,landslide,rain,0.0,0.0,"Dzongu, Sikkim, India",COOLR_citizen_report,unverified
23.742530000000045,92.73868000000004,2021-06-12 18:12:19,Mizoram,landslide,rain,2.0,5.0,"Thuampui, Aizawl, Mizoram",COOLR_citizen_report,unverified
27.11610664700004,93.79559574300004,2017-07-09 00:00:00,Arunachal Pradesh,landslide,continuous_rain,0.0,0.0,"Naharlagun Sub-District, Papum Pare, Arunachal Pradesh",COOLR_citizen_report,unverified
27.106472262000068,93.65975251500004,2017-07-01 05:00:00,Arunachal Pradesh,landslide,downpour,0.0,0.0,"Dree Festival Ground, NH-415, Arunachal Pradesh, India",COOLR_citizen_report,unverified
24.371695809000077,93.70684170900006,2017-07-10 08:00:00,Manipur,landslide,rain,0.0,0.0,"NH-150, Churachandpur, Manipur, 795133",COOLR_citizen_report,unverified
26.109731830000044,91.80317334400009,2017-07-06 00:00:00,Assam,landslide,continuous_rain,0.0,0.0,"Beltola, Assam State-Meghalaya State border, India",COOLR_citizen_report,unverified
25.691114645000027,94.09483333300004,2017-07-12 06:00:00,Nagaland,landslide,rain,0.0,0.0,"Kohima, Nagaland, India",COOLR_citizen_report,unverified
27.68024710000003,93.62592773400009,2017-04-22 00:00:00,Arunachal Pradesh,landslide,continuous_rain,3.0,0.0,"Palin, Kurung Kumey, Arunachal Pradesh",COOLR_citizen_report,unverified
27.059572709000065,93.50102777800004,2017-07-09 00:00:00,Arunachal Pradesh,landslide,continuous_rain,0.0,0.0,"Itanagar- Jote-Tapiasso road, Papum Pare, Arunachal Pradesh",COOLR_citizen_report,unverified
27.10350854800004,93.64513256900004,2018-09-14 15:45:25,Arunachal Pradesh,landslide,continuous_rain,5.0,,"Itanagar-Naharlaugn, Arunachal Pradesh, 791111",COOLR_citizen_report,unverified
25.14429781700005,93.97198128700006,2017-06-05 00:00:00,Manipur,mudslide,flooding,0.0,0.0,"SL Veng Road, Kangpokpi, Sadar Hills West, Senapati, Manipur, 795129",COOLR_citizen_report,unverified
25.083030628000078,94.23757741100007,2017-04-06 00:00:00,Manipur,landslide,unknown,0.0,0.0,"Sirakhong, Ukhrul Central, Ukhrul, Manipur State, India",COOLR_citizen_report,unverified
26.22247246700005,91.92053027500005,2017-07-03 00:00:00,Assam,landslide,continuous_rain,1.0,0.0,"Chandrapur, Kamrup Metropolitan, Assam",COOLR_citizen_report,unverified
27.06992579300004,93.61465640000006,2017-06-19 04:00:00,Arunachal Pradesh,landslide,unknown,1.0,,,COOLR_citizen_report,unverified
24.304156886000044,93.18182447600005,2017-06-27 00:00:00,Manipur,landslide,downpour,0.0,0.0,"NH 2, Manipur State, India",COOLR_citizen_report,unverified
25.533595000000048,94.13334500000008,2017-10-22 00:00:00,Manipur,mudslide,continuous_rain,,,"about 1 km from the AH2 national highway which runs through the center of Khuzama, Mewoboke Colony, Khuzama, Nagaland 797005, India",COOLR_citizen_report,unverified
26.881610000000023,95.39989700000008,2016-08-16 00:00:00,Arunachal Pradesh,landslide,other,1.0,0.0,"Longding, India",COOLR_citizen_report,unverified
25.15246862700008,92.94670614200004,2017-06-04 00:00:00,Assam,landslide,continuous_rain,,,Dima Hasao district,COOLR_citizen_report,unverified
27.232798089000028,88.59292517200004,2018-05-26 00:00:00,Sikkim,mudslide,downpour,0.0,0.0,"Road from Pakyong to Dikling and Rorathang, Pakyong, Sikkim, India",COOLR_citizen_report,unverified
25.19640994300005,93.13430584600007,2018-12-18 16:10:33,Assam,rock_fall,rain,0.0,0.0,Railway between Phiding and Mahur station in Badarpur.,COOLR_citizen_report,unverified
27.17580000000004,88.52940000000007,2016-01-14 05:15:00,Sikkim,rock_fall,unknown,1.0,5.0,NH10 in Rangpo,COOLR_citizen_report,unverified
24.93894800000004,93.49683700000008,2017-09-21 00:00:00,Manipur,landslide,continuous_rain,,,"near the Khongjaron Khunthak village, Tamei Road, Manipur, India",COOLR_citizen_report,unverified
24.271730183000045,93.28039349000004,2017-07-09 00:00:00,Manipur,landslide,continuous_rain,0.0,0.0,"Thanlon, Churachandpur, Manipur",COOLR_citizen_report,unverified
23.65637182000006,93.02746601900004,2017-06-17 00:00:00,Mizoram,landslide,continuous_rain,0.0,0.0,"Aizawl-Champhai road, Champhai, Mizoram State, India",COOLR_citizen_report,unverified
27.716462531000047,88.55668313000007,2018-09-14 00:00:00,Sikkim,landslide,continuous_rain,,,"Lachen, North District, Sikkim",COOLR_citizen_report,unverified
